Year,Unit,Treatment,Block,Unique_plot,Plot,Diam_cm,Ht_cm,Sp,Decay
1992,B1,noharvest,submesic mature,74,4,14,0,Hw,4
1992,B1,noharvest,submesic mature,74,4,16,0,U,3
1992,B1,noharvest,submesic mature,74,4,15,0,U,2
1992,B1,noharvest,submesic mature,74,4,16,0,U,3
1992,B1,noharvest,submesic mature,74,4,12,21,U,3
1992,B1,noharvest,submesic mature,74,4,13,102,U,2
1992,B1,noharvest,submesic mature,75,5,42,0,U,4
1992,B1,noharvest,submesic mature,75,5,58,0,Cw,4
1992,B1,noharvest,submesic mature,75,5,17,18,Cw,3
1992,B1,noharvest,submesic mature,75,5,18,16,U,3
1992,B1,noharvest,submesic mature,75,5,25,0,Hw,4
1992,B1,noharvest,submesic mature,75,5,13,26,Cw,3
1992,B1,noharvest,submesic mature,75,5,32,600,Hw,1
1992,B1,noharvest,submesic mature,75,5,21,9,Cw,3
1992,B1,noharvest,submesic mature,75,5,34,17,Cw,3
1992,B1,noharvest,submesic mature,75,5,19,15,Cw,3
1992,B1,noharvest,submesic mature,75,5,17,13,Cw,3
1992,B1,noharvest,submesic mature,75,5,20,11,Hw,2
1992,B1,noharvest,submesic mature,75,5,10,24,Hw,4
1992,B1,noharvest,submesic mature,75,5,18,180,Cw,2
1992,B1,noharvest,submesic mature,75,5,15,124,Cw,3
1992,B1,noharvest,submesic mature,75,5,16,71,Cw,3
1992,B1,noharvest,submesic mature,75,5,14,0,Cw,3
1992,B1,noharvest,submesic mature,75,5,12,3,Cw,3
1992,B1,noharvest,submesic mature,75,5,12,0,Hw,4
1992,B1,noharvest,submesic mature,75,5,19,0,Ep,3
1992,B1,noharvest,submesic mature,75,5,11,18,Hw,2
1992,B1,noharvest,submesic mature,75,5,28,190,Cw,2
1992,B1,noharvest,submesic mature,75,5,13,42,Hw,1
1992,B1,noharvest,submesic mature,75,5,12,5,Hw,4
1992,B1,noharvest,submesic mature,75,5,29,11,U,4
1992,B1,noharvest,submesic mature,75,5,22,82,Cw,3
1992,B1,noharvest,submesic mature,76,6,14,4,U,3
1992,B1,noharvest,submesic mature,76,6,13,0,Hw,2
1992,B1,noharvest,submesic mature,77,7,15,18,Cw,2
1992,B1,noharvest,submesic mature,77,7,50,0,Cw,3
1992,B1,noharvest,submesic mature,77,7,16,33,Hw,2
1992,B1,noharvest,submesic mature,77,7,16,20,Hw,2
1992,B1,noharvest,submesic mature,77,7,17,0,U,3
1992,B1,noharvest,submesic mature,77,7,10,39,Hw,2
1992,B1,noharvest,submesic mature,77,7,26,15,Cw,3
1992,B1,noharvest,submesic mature,77,7,26,35,Cw,3
1992,B1,noharvest,submesic mature,77,7,19,37,Sx,2
1992,B1,noharvest,submesic mature,77,7,16,19,Ep,2
1992,B1,noharvest,submesic mature,77,7,10,16,Sx,2
1992,B1,noharvest,submesic mature,77,7,28,19,Cw,3
1992,B1,noharvest,submesic mature,77,7,15,12,Hw,3
1992,B1,noharvest,submesic mature,77,7,16,8,Cw,3
1992,B1,noharvest,submesic mature,77,7,16,15,Hw,3
1992,B1,noharvest,submesic mature,77,7,12,0,Cw,3
1992,B1,noharvest,submesic mature,77,7,22,0,U,3
1992,B1,noharvest,submesic mature,77,7,15,20,Cw,3
1992,B1,noharvest,submesic mature,77,7,32,0,Cw,3
1992,B1,noharvest,submesic mature,77,7,18,0,Ep,3
1992,B1,noharvest,submesic mature,77,7,19,5,Cw,3
1992,B1,noharvest,submesic mature,77,7,16,13,Cw,3
1992,B1,noharvest,submesic mature,77,7,12,37,Cw,3
1992,B1,noharvest,submesic mature,77,7,19,0,U,4
1992,B1,noharvest,submesic mature,77,7,16,0,Cw,3
1992,B1,noharvest,submesic mature,77,7,11,14,Cw,3
1992,B1,noharvest,submesic mature,77,7,18,69,Ep,3
1992,B1,noharvest,submesic mature,77,7,18,19,Bl,1
1992,B1,noharvest,submesic mature,78,8,16,7,U,2
1992,B1,noharvest,submesic mature,78,8,22,12,Hw,1
1992,B1,noharvest,submesic mature,78,8,36,0,U,4
1992,B1,noharvest,submesic mature,78,8,20,0,Ep,4
1992,B1,noharvest,submesic mature,78,8,20,41,Cw,2
1992,B1,noharvest,submesic mature,78,8,24,12,Hw,1
1992,B1,noharvest,submesic mature,78,8,24,0,U,3
1992,B1,noharvest,submesic mature,78,8,17,37,U,3
1992,B1,noharvest,submesic mature,78,8,13,0,Hw,3
1992,B1,noharvest,submesic mature,78,8,19,0,Ep,2
1992,B1,noharvest,submesic mature,78,8,15,0,Hw,3
1992,B1,noharvest,submesic mature,78,8,11,0,Hw,3
1992,B1,noharvest,submesic mature,78,8,21,0,U,3
1992,B1,noharvest,submesic mature,78,8,27,0,Cw,3
1992,B1,noharvest,submesic mature,78,8,12,0,U,3
1992,B1,noharvest,submesic mature,78,8,23,41,Ep,1
1992,B1,noharvest,submesic mature,78,8,20,9,Hw,1
1992,B1,noharvest,submesic mature,78,8,28,53,Hw,1
1992,B1,noharvest,submesic mature,78,8,21,13,U,3
1992,B1,noharvest,submesic mature,78,8,16,15,U,3
1992,B1,noharvest,submesic mature,78,8,18,21,U,3
1992,B1,noharvest,submesic mature,78,8,13,12,U,3
1992,B1,noharvest,submesic mature,78,8,16,43,Hw,3
1992,B1,noharvest,submesic mature,78,8,12,24,Hw,2
1992,B1,noharvest,submesic mature,78,8,23,10,Cw,3
1992,B1,noharvest,submesic mature,78,8,19,20,Ep,4
1992,B1,noharvest,submesic mature,79,9,19,11,U,3
1992,B1,noharvest,submesic mature,79,9,10,17,U,3
1992,B1,noharvest,submesic mature,79,9,12,37,U,2
1992,B1,noharvest,submesic mature,79,9,30,0,U,4
1992,B1,noharvest,submesic mature,79,9,13,2,U,3
1992,B1,noharvest,submesic mature,79,9,23,0,U,3
1992,B1,noharvest,submesic mature,79,9,19,14,At,3
1992,B1,noharvest,submesic mature,79,9,13,29,Ep,1
1992,B1,noharvest,submesic mature,79,9,28,58,U,3
1992,B1,noharvest,submesic mature,79,9,25,0,U,3
1992,B1,noharvest,submesic mature,80,10,11,22,Ep,1
1992,B1,noharvest,submesic mature,80,10,15,0,Cw,3
1992,B1,noharvest,submesic mature,80,10,20,6,Cw,3
1992,B1,noharvest,submesic mature,80,10,15,0,Hw,3
1992,B1,noharvest,submesic mature,80,10,20,11,Cw,3
1992,B1,noharvest,submesic mature,80,10,12,71,Cw,3
1992,B1,noharvest,submesic mature,80,10,17,40,Cw,3
1992,B1,noharvest,submesic mature,80,10,16,39,U,3
1992,B1,noharvest,submesic mature,80,10,10,41,U,3
1992,B1,noharvest,submesic mature,80,10,25,350,Hw,1
1992,B1,noharvest,submesic mature,80,10,19,175,Cw,2
1992,B1,noharvest,submesic mature,80,10,11,0,U,4
1992,B1,noharvest,submesic mature,80,10,19,0,U,2
1992,B1,noharvest,submesic mature,80,10,20,18,Cw,3
1992,B1,noharvest,submesic mature,80,10,27,0,U,3
1992,D4,heavy,mesic oldgrowth,81,1,52,0,Hw,4
1992,D4,heavy,mesic oldgrowth,81,1,14,75,Hw,1
1992,D4,heavy,mesic oldgrowth,81,1,21,28,Hw,3
1992,D4,heavy,mesic oldgrowth,81,1,26,15,Hw,3
1992,D4,heavy,mesic oldgrowth,81,1,28,0,Hw,3
1992,D4,heavy,mesic oldgrowth,81,1,30,10,Hw,3
1992,D4,heavy,mesic oldgrowth,81,1,21,0,U,4
1992,D4,heavy,mesic oldgrowth,81,1,27,0,Hw,2
1992,D4,heavy,mesic oldgrowth,81,1,22,0,U,3
1992,D4,heavy,mesic oldgrowth,82,2,10,0,Bl,3
1992,D4,heavy,mesic oldgrowth,82,2,11,18,Cw,3
1992,D4,heavy,mesic oldgrowth,82,2,13,36,Hw,2
1992,D4,heavy,mesic oldgrowth,82,2,41,0,Hw,4
1992,D4,heavy,mesic oldgrowth,82,2,31,0,Hw,2
1992,D4,heavy,mesic oldgrowth,82,2,22,5,Hw,3
1992,D4,heavy,mesic oldgrowth,82,2,29,0,Hw,3
1992,D4,heavy,mesic oldgrowth,82,2,19,0,Hw,3
1992,D4,heavy,mesic oldgrowth,82,2,25,23,Hw,3
1992,D4,heavy,mesic oldgrowth,82,2,29,0,Hw,3
1992,D4,heavy,mesic oldgrowth,82,2,10,0,U,3
1992,D4,heavy,mesic oldgrowth,82,2,27,55,Hw,1
1992,D4,heavy,mesic oldgrowth,82,2,42,0,Hw,3
1992,D4,heavy,mesic oldgrowth,82,2,28,0,Hw,2
1992,D4,heavy,mesic oldgrowth,82,2,24,10,U,3
1992,D4,heavy,mesic oldgrowth,82,2,17,5,Hw,2
1992,D4,heavy,mesic oldgrowth,82,2,30,0,Hw,1
1992,D4,heavy,mesic oldgrowth,83,3,18,5,Hw,3
1992,D4,heavy,mesic oldgrowth,83,3,11,0,U,4
1992,D4,heavy,mesic oldgrowth,83,3,33,0,U,4
1992,D4,heavy,mesic oldgrowth,83,3,19,0,Hw,4
1992,D4,heavy,mesic oldgrowth,83,3,20,29,Hw,2
1992,D4,heavy,mesic oldgrowth,83,3,21,0,U,4
1992,D4,heavy,mesic oldgrowth,84,4,23,5,Hw,2
1992,D4,heavy,mesic oldgrowth,84,4,20,0,U,4
1992,D4,heavy,mesic oldgrowth,84,4,18,0,Hw,4
1992,D4,heavy,mesic oldgrowth,84,4,12,0,U,4
1992,D4,heavy,mesic oldgrowth,84,4,15,5,Hw,4
1992,D4,heavy,mesic oldgrowth,84,4,25,44,Hw,2
1992,D4,heavy,mesic oldgrowth,84,4,13,0,Cw,3
1992,D4,heavy,mesic oldgrowth,84,4,45,0,Hw,3
1992,D4,heavy,mesic oldgrowth,84,4,12,0,U,4
1992,D4,heavy,mesic oldgrowth,85,5,32,0,Hw,4
1992,D4,heavy,mesic oldgrowth,85,5,10,15,U,3
1992,D4,heavy,mesic oldgrowth,85,5,28,0,U,4
1992,D4,heavy,mesic oldgrowth,85,5,10,28,Hw,3
1992,D4,heavy,mesic oldgrowth,85,5,16,5,U,4
1992,D4,heavy,mesic oldgrowth,85,5,17,0,Hw,3
1992,D4,heavy,mesic oldgrowth,85,5,17,25,Hw,2
1992,D4,heavy,mesic oldgrowth,85,5,38,0,U,4
1992,D4,heavy,mesic oldgrowth,85,5,52,0,Hw,4
1992,D4,heavy,mesic oldgrowth,85,5,12,0,Hw,3
1992,D4,heavy,mesic oldgrowth,85,5,37,0,Hw,4
1992,D4,heavy,mesic oldgrowth,86,6,24,26,Hw,2
1992,D4,heavy,mesic oldgrowth,86,6,13,42,Hw,3
1992,D4,heavy,mesic oldgrowth,86,6,15,21,Hw,3
1992,D4,heavy,mesic oldgrowth,86,6,33,0,U,4
1992,D4,heavy,mesic oldgrowth,86,6,23,0,U,4
1992,D4,heavy,mesic oldgrowth,86,6,31,0,U,4
1992,D4,heavy,mesic oldgrowth,86,6,19,10,Cw,3
1992,D4,heavy,mesic oldgrowth,86,6,23,14,Hw,3
1992,D4,heavy,mesic oldgrowth,86,6,12,0,Hw,4
1992,D4,heavy,mesic oldgrowth,86,6,12,17,Hw,4
1992,D4,heavy,mesic oldgrowth,86,6,41,0,Hw,3
1992,D4,heavy,mesic oldgrowth,86,6,37,0,U,3
1992,D4,heavy,mesic oldgrowth,86,6,26,0,U,3
1992,D4,heavy,mesic oldgrowth,87,7,41,0,Hw,3
1992,D4,heavy,mesic oldgrowth,87,7,101,0,Cw,3
1992,D4,heavy,mesic oldgrowth,87,7,39,0,Cw,3
1992,D4,heavy,mesic oldgrowth,87,7,48,0,U,4
1992,D4,heavy,mesic oldgrowth,87,7,11,12,U,3
1992,D4,heavy,mesic oldgrowth,87,7,18,15,U,3
1992,D4,heavy,mesic oldgrowth,87,7,45,0,U,4
1992,D4,heavy,mesic oldgrowth,87,7,32,10,Cw,3
1992,D4,heavy,mesic oldgrowth,87,7,17,30,Cw,3
1992,D4,heavy,mesic oldgrowth,87,7,12,0,Cw,3
1992,D4,heavy,mesic oldgrowth,87,7,12,0,Cw,3
1992,D4,heavy,mesic oldgrowth,87,7,38,0,U,4
1992,D4,heavy,mesic oldgrowth,88,8,32,48,Bl,3
1992,D4,heavy,mesic oldgrowth,88,8,48,85,Hw,3
1992,D4,heavy,mesic oldgrowth,88,8,36,24,Hw,3
1992,D4,heavy,mesic oldgrowth,88,8,42,0,Hw,3
1992,D4,heavy,mesic oldgrowth,88,8,41,37,Hw,3
1992,D4,heavy,mesic oldgrowth,88,8,17,25,Cw,2
1992,D4,heavy,mesic oldgrowth,88,8,48,0,U,4
1992,D4,heavy,mesic oldgrowth,88,8,45,0,U,4
1992,D4,heavy,mesic oldgrowth,88,8,60,0,U,4
1992,D4,heavy,mesic oldgrowth,88,8,41,0,U,4
1992,D4,heavy,mesic oldgrowth,88,8,45,0,U,4
1992,D4,heavy,mesic oldgrowth,88,8,40,0,Hw,3
1992,D4,heavy,mesic oldgrowth,88,8,14,65,U,3
1992,D4,heavy,mesic oldgrowth,88,8,23,0,Hw,3
1992,D4,heavy,mesic oldgrowth,88,8,45,0,U,2
1992,D4,heavy,mesic oldgrowth,88,8,33,0,U,3
1992,D4,heavy,mesic oldgrowth,88,8,45,0,U,3
1992,D4,heavy,mesic oldgrowth,88,8,29,0,U,3
1992,D4,heavy,mesic oldgrowth,88,8,32,0,U,3
1992,D4,heavy,mesic oldgrowth,88,8,29,0,U,3
1992,D4,heavy,mesic oldgrowth,88,8,12,0,U,3
1992,D4,heavy,mesic oldgrowth,88,8,46,0,U,4
1992,D4,heavy,mesic oldgrowth,88,8,26,0,U,3
1992,D4,heavy,mesic oldgrowth,88,8,28,0,U,3
1992,D4,heavy,mesic oldgrowth,88,8,32,0,U,3
1992,D4,heavy,mesic oldgrowth,89,9,41,0,U,4
1992,D4,heavy,mesic oldgrowth,89,9,44,0,Cw,3
1992,D4,heavy,mesic oldgrowth,89,9,16,0,Cw,4
1992,D4,heavy,mesic oldgrowth,89,9,18,0,U,3
1992,D4,heavy,mesic oldgrowth,89,9,14,0,Bl,3
1992,D4,heavy,mesic oldgrowth,89,9,35,0,Cw,3
1992,D4,heavy,mesic oldgrowth,89,9,43,0,Cw,3
1992,D4,heavy,mesic oldgrowth,89,9,24,17,Cw,3
1992,D4,heavy,mesic oldgrowth,89,9,15,0,U,4
1992,D4,heavy,mesic oldgrowth,89,9,51,0,Cw,3
1992,D4,heavy,mesic oldgrowth,89,9,26,0,Cw,3
1992,D4,heavy,mesic oldgrowth,90,10,25,0,Cw,3
1992,D4,heavy,mesic oldgrowth,90,10,14,0,Hw,3
1992,D4,heavy,mesic oldgrowth,90,10,12,5,U,4
1992,D4,heavy,mesic oldgrowth,90,10,24,0,U,4
1992,D4,heavy,mesic oldgrowth,90,10,44,0,U,4
1992,D4,heavy,mesic oldgrowth,90,10,30,0,Hw,3
1992,D4,heavy,mesic oldgrowth,90,10,21,0,Hw,3
1992,D4,heavy,mesic oldgrowth,90,10,47,0,U,4
1992,D4,heavy,mesic oldgrowth,90,10,32,0,Cw,3
1992,D4,heavy,mesic oldgrowth,90,10,13,14,U,4
1992,D4,heavy,mesic oldgrowth,90,10,17,22,U,4
1992,D2,clearcut,mesic oldgrowth,91,1,25,0,U,4
1992,D2,clearcut,mesic oldgrowth,91,1,32,0,U,4
1992,D2,clearcut,mesic oldgrowth,91,1,51,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,91,1,26,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,91,1,24,0,U,3
1992,D2,clearcut,mesic oldgrowth,91,1,17,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,91,1,16,0,Bl,3
1992,D2,clearcut,mesic oldgrowth,91,1,18,0,Hw,4
1992,D2,clearcut,mesic oldgrowth,91,1,18,35,Hw,1
1992,D2,clearcut,mesic oldgrowth,91,1,43,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,91,1,47,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,91,1,42,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,92,2,32,0,U,4
1992,D2,clearcut,mesic oldgrowth,92,2,28,0,U,4
1992,D2,clearcut,mesic oldgrowth,92,2,22,41,Bl,2
1992,D2,clearcut,mesic oldgrowth,92,2,60,0,Hw,4
1992,D2,clearcut,mesic oldgrowth,92,2,11,10,Bl,2
1992,D2,clearcut,mesic oldgrowth,92,2,10,0,Bl,3
1992,D2,clearcut,mesic oldgrowth,92,2,32,35,Hw,3
1992,D2,clearcut,mesic oldgrowth,92,2,55,0,Hw,4
1992,D2,clearcut,mesic oldgrowth,92,2,11,0,U,3
1992,D2,clearcut,mesic oldgrowth,93,3,22,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,93,3,19,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,93,3,18,33,Cw,2
1992,D2,clearcut,mesic oldgrowth,93,3,12,21,Hw,3
1992,D2,clearcut,mesic oldgrowth,93,3,17,20,Bl,1
1992,D2,clearcut,mesic oldgrowth,93,3,16,0,U,4
1992,D2,clearcut,mesic oldgrowth,93,3,14,0,Cw,3
1992,D2,clearcut,mesic oldgrowth,93,3,14,7,Bl,3
1992,D2,clearcut,mesic oldgrowth,94,4,41,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,94,4,25,0,Hw,4
1992,D2,clearcut,mesic oldgrowth,94,4,36,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,94,4,22,145,Hw,3
1992,D2,clearcut,mesic oldgrowth,94,4,29,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,94,4,18,21,U,4
1992,D2,clearcut,mesic oldgrowth,94,4,42,37,Hw,3
1992,D2,clearcut,mesic oldgrowth,94,4,39,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,94,4,26,0,Hw,4
1992,D2,clearcut,mesic oldgrowth,95,5,18,12,Hw,3
1992,D2,clearcut,mesic oldgrowth,95,5,37,0,Hw,4
1992,D2,clearcut,mesic oldgrowth,95,5,12,0,Hw,4
1992,D2,clearcut,mesic oldgrowth,95,5,11,0,U,4
1992,D2,clearcut,mesic oldgrowth,95,5,35,0,Hw,4
1992,D2,clearcut,mesic oldgrowth,95,5,13,10,Hw,3
1992,D2,clearcut,mesic oldgrowth,95,5,22,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,95,5,25,34,Hw,3
1992,D2,clearcut,mesic oldgrowth,95,5,12,10,U,4
1992,D2,clearcut,mesic oldgrowth,95,5,28,0,U,4
1992,D2,clearcut,mesic oldgrowth,95,5,35,0,Hw,4
1992,D2,clearcut,mesic oldgrowth,95,5,18,5,Hw,3
1992,D2,clearcut,mesic oldgrowth,95,5,21,0,Hw,2
1992,D2,clearcut,mesic oldgrowth,95,5,25,0,U,3
1992,D2,clearcut,mesic oldgrowth,95,5,38,40,Hw,2
1992,D2,clearcut,mesic oldgrowth,95,5,20,0,U,4
1992,D2,clearcut,mesic oldgrowth,95,5,16,5,U,4
1992,D2,clearcut,mesic oldgrowth,95,5,10,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,95,5,21,11,U,4
1992,D2,clearcut,mesic oldgrowth,95,5,25,0,U,4
1992,D2,clearcut,mesic oldgrowth,95,5,15,12,Bl,3
1992,D2,clearcut,mesic oldgrowth,96,6,20,119,Hw,3
1992,D2,clearcut,mesic oldgrowth,96,6,12,98,Hw,3
1992,D2,clearcut,mesic oldgrowth,96,6,32,0,Hw,4
1992,D2,clearcut,mesic oldgrowth,96,6,30,0,U,4
1992,D2,clearcut,mesic oldgrowth,96,6,18,0,Cw,4
1992,D2,clearcut,mesic oldgrowth,96,6,34,0,U,4
1992,D2,clearcut,mesic oldgrowth,96,6,48,0,U,4
1992,D2,clearcut,mesic oldgrowth,96,6,42,0,U,4
1992,D2,clearcut,mesic oldgrowth,96,6,40,1600,Hw,1
1992,D2,clearcut,mesic oldgrowth,96,6,20,120,Hw,3
1992,D2,clearcut,mesic oldgrowth,97,7,18,25,Cw,3
1992,D2,clearcut,mesic oldgrowth,97,7,26,0,U,4
1992,D2,clearcut,mesic oldgrowth,97,7,20,31,Cw,3
1992,D2,clearcut,mesic oldgrowth,97,7,13,85,Hw,3
1992,D2,clearcut,mesic oldgrowth,97,7,33,25,Hw,3
1992,D2,clearcut,mesic oldgrowth,97,7,35,425,Cw,1
1992,D2,clearcut,mesic oldgrowth,97,7,12,19,Hw,3
1992,D2,clearcut,mesic oldgrowth,97,7,11,51,Hw,2
1992,D2,clearcut,mesic oldgrowth,97,7,18,0,U,4
1992,D2,clearcut,mesic oldgrowth,98,8,30,0,U,4
1992,D2,clearcut,mesic oldgrowth,98,8,17,25,Cw,3
1992,D2,clearcut,mesic oldgrowth,98,8,28,27,Cw,3
1992,D2,clearcut,mesic oldgrowth,98,8,28,17,U,3
1992,D2,clearcut,mesic oldgrowth,98,8,37,0,Cw,3
1992,D2,clearcut,mesic oldgrowth,98,8,31,0,Hw,4
1992,D2,clearcut,mesic oldgrowth,98,8,45,34,Hw,3
1992,D2,clearcut,mesic oldgrowth,98,8,30,17,Hw,3
1992,D2,clearcut,mesic oldgrowth,98,8,30,0,U,4
1992,D2,clearcut,mesic oldgrowth,98,8,28,0,Cw,3
1992,D2,clearcut,mesic oldgrowth,98,8,65,0,U,4
1992,D2,clearcut,mesic oldgrowth,98,8,35,0,U,4
1992,D2,clearcut,mesic oldgrowth,98,8,35,0,U,4
1992,D2,clearcut,mesic oldgrowth,99,9,35,0,U,4
1992,D2,clearcut,mesic oldgrowth,99,9,42,0,U,4
1992,D2,clearcut,mesic oldgrowth,99,9,19,0,Hw,4
1992,D2,clearcut,mesic oldgrowth,99,9,36,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,99,9,14,0,Bl,2
1992,D2,clearcut,mesic oldgrowth,99,9,19,67,Hw,3
1992,D2,clearcut,mesic oldgrowth,99,9,23,0,U,4
1992,D2,clearcut,mesic oldgrowth,100,10,12,0,Bl,4
1992,D2,clearcut,mesic oldgrowth,100,10,10,0,U,4
1992,D2,clearcut,mesic oldgrowth,100,10,13,0,Cw,3
1992,D2,clearcut,mesic oldgrowth,100,10,51,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,100,10,28,0,Hw,3
1992,D2,clearcut,mesic oldgrowth,100,10,37,0,Hw,2
1992,D2,clearcut,mesic oldgrowth,100,10,14,0,Hw,2
1992,D5,light,mesic oldgrowth,101,1,22,0,Bl,3
1992,D5,light,mesic oldgrowth,101,1,33,0,Bl,3
1992,D5,light,mesic oldgrowth,101,1,35,0,U,4
1992,D5,light,mesic oldgrowth,101,1,15,16,Bl,2
1992,D5,light,mesic oldgrowth,101,1,18,42,Bl,2
1992,D5,light,mesic oldgrowth,101,1,35,0,U,4
1992,D5,light,mesic oldgrowth,101,1,30,15,U,3
1992,D5,light,mesic oldgrowth,101,1,13,0,Hw,4
1992,D5,light,mesic oldgrowth,101,1,16,0,U,4
1992,D5,light,mesic oldgrowth,101,1,45,20,U,3
1992,D5,light,mesic oldgrowth,102,2,13,22,Bl,3
1992,D5,light,mesic oldgrowth,102,2,22,13,Bl,3
1992,D5,light,mesic oldgrowth,102,2,10,0,U,4
1992,D5,light,mesic oldgrowth,102,2,19,5,Hw,4
1992,D5,light,mesic oldgrowth,102,2,24,0,Hw,4
1992,D5,light,mesic oldgrowth,102,2,12,10,Hw,4
1992,D5,light,mesic oldgrowth,102,2,25,0,Hw,3
1992,D5,light,mesic oldgrowth,102,2,12,0,Hw,3
1992,D5,light,mesic oldgrowth,102,2,20,22,Cw,3
1992,D5,light,mesic oldgrowth,102,2,10,34,U,3
1992,D5,light,mesic oldgrowth,102,2,22,0,Hw,4
1992,D5,light,mesic oldgrowth,102,2,28,0,U,4
1992,D5,light,mesic oldgrowth,102,2,19,0,Hw,4
1992,D5,light,mesic oldgrowth,102,2,25,45,Hw,3
1992,D5,light,mesic oldgrowth,102,2,20,60,Hw,3
1992,D5,light,mesic oldgrowth,102,2,19,0,Bl,2
1992,D5,light,mesic oldgrowth,102,2,24,21,Bl,2
1992,D5,light,mesic oldgrowth,102,2,25,26,Bl,2
1992,D5,light,mesic oldgrowth,102,2,23,0,U,4
1992,D5,light,mesic oldgrowth,102,2,19,15,Bl,3
1992,D5,light,mesic oldgrowth,102,2,28,0,Bl,2
1992,D5,light,mesic oldgrowth,103,3,14,0,U,4
1992,D5,light,mesic oldgrowth,103,3,11,0,Hw,2
1992,D5,light,mesic oldgrowth,103,3,12,5,Bl,3
1992,D5,light,mesic oldgrowth,103,3,25,750,Hw,2
1992,D5,light,mesic oldgrowth,103,3,20,800,Bl,2
1992,D5,light,mesic oldgrowth,103,3,17,850,Bl,2
1992,D5,light,mesic oldgrowth,103,3,37,0,U,4
1992,D5,light,mesic oldgrowth,103,3,45,0,Bl,3
1992,D5,light,mesic oldgrowth,103,3,35,0,U,4
1992,D5,light,mesic oldgrowth,103,3,40,0,Hw,3
1992,D5,light,mesic oldgrowth,103,3,15,0,Bl,3
1992,D5,light,mesic oldgrowth,103,3,22,0,Hw,4
1992,D5,light,mesic oldgrowth,103,3,22,5,Cw,3
1992,D5,light,mesic oldgrowth,104,4,35,0,Hw,4
1992,D5,light,mesic oldgrowth,104,4,16,0,Hw,3
1992,D5,light,mesic oldgrowth,104,4,43,0,Hw,3
1992,D5,light,mesic oldgrowth,104,4,16,16,U,4
1992,D5,light,mesic oldgrowth,104,4,22,5,Hw,3
1992,D5,light,mesic oldgrowth,104,4,11,15,U,3
1992,D5,light,mesic oldgrowth,104,4,22,0,Hw,3
1992,D5,light,mesic oldgrowth,104,4,21,0,Hw,2
1992,D5,light,mesic oldgrowth,104,4,19,0,U,3
1992,D5,light,mesic oldgrowth,104,4,18,0,U,4
1992,D5,light,mesic oldgrowth,104,4,23,0,U,4
1992,D5,light,mesic oldgrowth,104,4,24,0,U,4
1992,D5,light,mesic oldgrowth,104,4,11,0,U,4
1992,D5,light,mesic oldgrowth,104,4,38,0,U,4
1992,D5,light,mesic oldgrowth,105,5,32,22,Hw,2
1992,D5,light,mesic oldgrowth,105,5,35,10,Hw,2
1992,D5,light,mesic oldgrowth,105,5,24,0,U,4
1992,D5,light,mesic oldgrowth,105,5,21,46,U,3
1992,D5,light,mesic oldgrowth,105,5,21,46,U,3
1992,D5,light,mesic oldgrowth,105,5,70,0,U,3
1992,D5,light,mesic oldgrowth,105,5,25,21,Hw,3
1992,D5,light,mesic oldgrowth,105,5,47,0,Hw,4
1992,D5,light,mesic oldgrowth,105,5,20,0,U,4
1992,D5,light,mesic oldgrowth,105,5,22,0,Bl,3
1992,D5,light,mesic oldgrowth,105,5,19,42,Bl,3
1992,D5,light,mesic oldgrowth,105,5,17,10,U,3
1992,D5,light,mesic oldgrowth,105,5,11,0,Hw,3
1992,D5,light,mesic oldgrowth,105,5,12,0,Hw,2
1992,D5,light,mesic oldgrowth,106,6,42,0,Hw,4
1992,D5,light,mesic oldgrowth,106,6,13,0,Bl,3
1992,D5,light,mesic oldgrowth,106,6,36,0,Hw,3
1992,D5,light,mesic oldgrowth,106,6,18,0,Hw,3
1992,D5,light,mesic oldgrowth,106,6,16,23,Hw,2
1992,D5,light,mesic oldgrowth,106,6,12,5,Hw,2
1992,D5,light,mesic oldgrowth,106,6,24,12,Cw,3
1992,D5,light,mesic oldgrowth,106,6,42,10,U,4
1992,D5,light,mesic oldgrowth,106,6,15,27,Hw,3
1992,D5,light,mesic oldgrowth,106,6,23,27,Hw,2
1992,D5,light,mesic oldgrowth,106,6,26,0,Hw,3
1992,D5,light,mesic oldgrowth,106,6,18,55,Hw,2
1992,D5,light,mesic oldgrowth,106,6,13,31,Bl,2
1992,D5,light,mesic oldgrowth,107,7,10,0,Hw,1
1992,D5,light,mesic oldgrowth,107,7,18,29,Bl,3
1992,D5,light,mesic oldgrowth,107,7,36,11,U,3
1992,D5,light,mesic oldgrowth,107,7,23,0,U,4
