Year,Treatment,Block,Stand,Unique_plot,Plot,Diam_cm,Ht_cm,Sp,Decay
1993,noharvest,submesic mature,B1,134,10,11,22,Hw,3
1993,noharvest,submesic mature,B1,134,10,21,0,Hw,2
1993,noharvest,submesic mature,B1,134,10,21,20,Hw,1
1993,noharvest,submesic mature,B1,134,10,18,61,Hw,1
1993,noharvest,submesic mature,B1,134,10,10,20,Hw,1
1993,noharvest,submesic mature,B1,134,10,22,0,U,3
1993,noharvest,submesic mature,B1,134,10,19,35,U,3
1993,noharvest,submesic mature,B1,134,10,19,70,Hw,1
1993,noharvest,submesic mature,B1,134,10,15,50,U,2
1993,noharvest,submesic mature,B1,134,10,30,225,Hw,1
1993,noharvest,submesic mature,B1,134,10,30,60,U,2
1993,noharvest,submesic mature,B1,134,10,26,115,U,2
1993,noharvest,submesic mature,B1,134,10,11,0,Bl,2
1993,noharvest,submesic mature,B1,134,10,17,8,Hw,2
1993,noharvest,submesic mature,B1,134,10,21,0,U,2
1993,noharvest,submesic mature,B1,134,10,14,90,Hw,1
1993,noharvest,submesic mature,B1,134,10,14,50,Hw,3
1993,noharvest,submesic mature,B1,134,10,20,28,U,3
1993,noharvest,submesic mature,B1,134,10,16,80,Ep,1
1993,noharvest,submesic mature,B1,134,10,25,0,Hw,2
1993,noharvest,submesic mature,B1,134,10,10,10,Hw,1
1993,noharvest,submesic mature,B1,134,10,11,0,Hw,4
1993,noharvest,submesic mature,B1,134,10,26,0,Hw,1
1993,noharvest,submesic mature,B1,134,10,14,0,U,3
1993,noharvest,submesic mature,B1,135,13,15,20,U,3
1993,noharvest,submesic mature,B1,135,13,16,100,Cw,1
1993,noharvest,submesic mature,B1,135,13,28,0,U,3
1993,noharvest,submesic mature,B1,135,13,19,0,U,3
1993,noharvest,submesic mature,B1,135,13,19,0,U,2
1993,noharvest,submesic mature,B1,135,13,39,0,Cw,2
1993,noharvest,submesic mature,B1,135,13,22,55,Cw,2
1993,noharvest,submesic mature,B1,135,13,19,70,Hw,2
1993,noharvest,submesic mature,B1,135,13,14,55,Hw,1
1993,noharvest,submesic mature,B1,135,13,40,35,Hw,1
1993,noharvest,submesic mature,B1,135,13,21,0,Ep,1
1993,noharvest,submesic mature,B1,135,13,17,0,U,3
1993,noharvest,submesic mature,B1,135,13,43,60,Cw,1
1993,noharvest,submesic mature,B1,135,13,25,0,U,2
1993,noharvest,submesic mature,B1,135,13,31,0,Cw,1
1993,noharvest,submesic mature,B1,135,13,11,0,U,2
1993,noharvest,submesic mature,B1,135,13,35,0,U,2
1993,noharvest,submesic mature,B1,135,13,20,20,U,2
1993,noharvest,submesic mature,B1,135,13,21,0,U,2
1993,noharvest,submesic mature,B1,135,13,11,8,Hw,1
1993,noharvest,submesic mature,B1,135,13,26,60,U,2
1993,noharvest,submesic mature,B1,135,13,10,20,Hw,2
1993,noharvest,submesic mature,B1,135,13,29,0,U,3
1993,noharvest,submesic mature,B1,135,13,19,20,U,2
1993,noharvest,submesic mature,B1,135,13,22,0,Cw,1
1993,noharvest,submesic mature,B1,135,13,13,20,Hw,1
1993,noharvest,submesic mature,B1,135,13,15,70,Hw,1
1993,noharvest,submesic mature,B1,135,13,25,60,Cw,1
1993,noharvest,submesic mature,B1,135,13,13,0,Hw,1
1993,noharvest,submesic mature,B1,135,13,30,0,U,2
1993,noharvest,submesic mature,B1,135,13,27,0,U,3
1993,noharvest,submesic mature,B1,135,13,18,30,U,3
1993,noharvest,submesic mature,B1,135,13,15,13,U,3
1993,noharvest,submesic mature,B1,135,13,11,20,U,3
1993,noharvest,submesic mature,B1,135,13,10,31,U,3
1993,noharvest,submesic mature,B1,135,13,22,10,U,2
1993,noharvest,submesic mature,B1,135,13,11,58,U,3
1993,noharvest,submesic mature,B1,135,13,38,15,U,2
1993,noharvest,submesic mature,B1,135,13,11,0,U,2
1993,noharvest,submesic mature,B1,135,13,35,0,U,3
1993,noharvest,submesic mature,B1,135,13,18,55,Hw,1
1993,noharvest,submesic mature,B1,135,13,35,0,Hw,2
1993,noharvest,submesic mature,B1,135,13,17,0,U,2
1993,noharvest,submesic mature,B1,135,13,23,100,Hw,1
1993,noharvest,submesic mature,B1,135,13,27,50,Cw,1
1993,noharvest,submesic mature,B1,135,13,11,225,Hw,1
1993,noharvest,submesic mature,B1,135,13,17,0,Hw,1
1993,noharvest,submesic mature,B1,136,14,32,85,Cw,1
1993,noharvest,submesic mature,B1,136,14,10,25,Hw,1
1993,noharvest,submesic mature,B1,136,14,15,0,U,3
1993,noharvest,submesic mature,B1,136,14,10,0,U,3
1993,noharvest,submesic mature,B1,136,14,10,5,U,2
1993,noharvest,submesic mature,B1,136,14,14,0,Hw,3
1993,noharvest,submesic mature,B1,137,15,17,0,U,2
1993,noharvest,submesic mature,B1,137,15,16,15,U,2
1993,noharvest,submesic mature,B1,137,15,28,0,U,3
1993,noharvest,submesic mature,B1,137,15,45,0,U,3
1993,noharvest,submesic mature,B1,137,15,24,40,U,2
1993,noharvest,submesic mature,B1,137,15,25,25,U,2
1993,noharvest,submesic mature,B1,137,15,10,20,U,2
1993,noharvest,submesic mature,B1,137,15,20,200,Bl,2
1993,noharvest,submesic mature,B1,137,15,35,250,Hw,1
1993,noharvest,submesic mature,B1,137,15,20,300,Hw,1
1993,noharvest,submesic mature,B1,137,15,16,0,U,3
1993,noharvest,submesic mature,B1,137,15,14,0,U,2
1993,noharvest,submesic mature,B1,137,15,16,40,U,2
1993,noharvest,submesic mature,B1,137,15,20,28,U,3
1993,noharvest,submesic mature,B1,137,15,34,0,U,3
1993,noharvest,submesic mature,B1,137,15,25,30,U,3
1993,noharvest,submesic mature,B1,137,15,26,70,Bl,2
1993,noharvest,submesic mature,B1,137,15,25,20,U,2
1993,noharvest,submesic mature,B1,137,15,17,0,U,2
1993,noharvest,submesic mature,B1,137,15,11,30,Hw,1
1993,noharvest,submesic mature,B1,137,15,16,0,Hw,2
1993,noharvest,submesic mature,B1,137,15,17,0,Ep,1
1993,noharvest,submesic mature,B1,137,15,33,0,Cw,2
1993,noharvest,submesic mature,B1,137,15,26,0,Ep,3
1993,noharvest,submesic mature,B1,137,15,26,0,Ep,1
1993,noharvest,submesic mature,B1,137,15,12,0,U,2
1993,noharvest,submesic mature,B1,137,15,42,50,Hw,1
1993,noharvest,submesic mature,B1,137,15,10,60,Ep,1
1993,noharvest,submesic mature,B1,138,16,25,20,Hw,1
1993,noharvest,submesic mature,B1,138,16,15,15,U,2
1993,noharvest,submesic mature,B1,138,16,34,0,U,4
1993,noharvest,submesic mature,B1,138,16,19,150,U,2
1993,noharvest,submesic mature,B1,138,16,23,15,U,2
1993,noharvest,submesic mature,B1,138,16,15,0,Ep,4
1993,noharvest,submesic mature,B1,138,16,22,0,U,2
1993,noharvest,submesic mature,B1,138,16,15,40,Hw,2
1993,noharvest,submesic mature,B1,138,16,19,20,U,2
1993,noharvest,submesic mature,B1,138,16,25,5,Bl,2
1993,noharvest,submesic mature,B1,138,16,11,15,U,2
1993,noharvest,submesic mature,B1,138,16,16,10,Hw,1
1993,noharvest,submesic mature,B1,138,16,13,0,U,2
1993,noharvest,submesic mature,B1,138,16,10,0,Hw,1
1993,noharvest,submesic mature,B1,138,16,13,0,U,2
1993,noharvest,submesic mature,B1,138,16,12,0,U,3
1993,noharvest,submesic mature,B1,138,16,13,0,U,2
1993,noharvest,submesic mature,B1,138,16,20,0,U,2
1993,noharvest,submesic mature,B1,138,16,12,0,U,2
1993,noharvest,submesic mature,B1,139,18,20,0,At,3
1993,noharvest,submesic mature,B1,139,18,23,0,Ep,2
1993,noharvest,submesic mature,B1,139,18,22,0,Ep,3
1993,noharvest,submesic mature,B1,139,18,12,0,Ep,4
1993,noharvest,submesic mature,B1,139,18,14,0,U,4
1993,noharvest,submesic mature,B1,139,18,12,0,Ep,3
1993,noharvest,submesic mature,B1,139,18,12,0,U,2
1993,noharvest,submesic mature,B1,139,18,12,0,U,2
1993,noharvest,submesic mature,B1,139,18,18,0,Ep,3
1993,noharvest,submesic mature,B1,139,18,14,0,Hw,4
1993,noharvest,submesic mature,B1,139,18,10,3,Ep,1
1993,noharvest,submesic mature,B1,139,18,15,13,At,2
1993,noharvest,submesic mature,B1,139,18,11,100,Cw,1
1993,noharvest,submesic mature,B1,139,18,23,1,Hw,1
1993,noharvest,submesic mature,B1,139,18,17,0,At,2
1993,noharvest,submesic mature,B1,139,18,15,0,U,2
1993,noharvest,submesic mature,B1,139,18,10,0,U,3
1993,noharvest,submesic mature,B1,140,20,14,0,Ep,4
1993,noharvest,submesic mature,B1,140,20,19,16,U,2
1993,noharvest,submesic mature,B1,140,20,11,0,U,4
1993,noharvest,submesic mature,B1,140,20,16,200,Hw,1
1993,noharvest,submesic mature,B1,140,20,10,200,Cw,1
1993,noharvest,submesic mature,B1,140,20,12,0,U,3
1993,noharvest,submesic mature,B1,140,20,25,0,U,2
1993,noharvest,submesic mature,B1,140,20,12,0,U,3
1993,noharvest,submesic mature,B1,140,20,10,2,Hw,1
1993,noharvest,mesic mature,C1,141,1,12,22,Hw,1
1993,noharvest,mesic mature,C1,141,1,15,12,Hw,1
1993,noharvest,mesic mature,C1,141,1,13,0,Sx,1
1993,noharvest,mesic mature,C1,141,1,18,0,U,2
1993,noharvest,mesic mature,C1,141,1,12,0,U,4
1993,noharvest,mesic mature,C1,141,1,10,0,U,4
1993,noharvest,mesic mature,C1,141,1,17,26,Sx,1
1993,noharvest,mesic mature,C1,141,1,22,0,Hw,2
1993,noharvest,mesic mature,C1,141,1,12,9,Sx,2
1993,noharvest,mesic mature,C1,142,2,15,26,At,2
1993,noharvest,mesic mature,C1,142,2,16,31,Cw,1
1993,noharvest,mesic mature,C1,142,2,41,0,U,3
1993,noharvest,mesic mature,C1,142,2,22,0,U,4
1993,noharvest,mesic mature,C1,142,2,22,54,At,1
1993,noharvest,mesic mature,C1,142,2,21,0,U,3
1993,noharvest,mesic mature,C1,142,2,43,0,U,2
1993,noharvest,mesic mature,C1,142,2,22,73,Hw,1
1993,noharvest,mesic mature,C1,142,2,12,0,U,2
1993,noharvest,mesic mature,C1,142,2,21,13,U,3
1993,noharvest,mesic mature,C1,142,2,28,0,At,2
1993,noharvest,mesic mature,C1,142,2,14,13,U,3
1993,noharvest,mesic mature,C1,142,2,16,5,Ep,2
1993,noharvest,mesic mature,C1,142,2,25,25,U,2
1993,noharvest,mesic mature,C1,142,2,20,12,U,2
1993,noharvest,mesic mature,C1,142,2,18,31,Hw,1
1993,noharvest,mesic mature,C1,142,2,18,0,U,3
1993,noharvest,mesic mature,C1,142,2,17,0,Hw,2
1993,noharvest,mesic mature,C1,142,2,24,34,Sx,1
1993,noharvest,mesic mature,C1,142,2,16,5,Ep,2
1993,noharvest,mesic mature,C1,142,2,23,0,At,2
1993,noharvest,mesic mature,C1,142,2,10,0,U,2
1993,noharvest,mesic mature,C1,142,2,24,5,U,3
1993,noharvest,mesic mature,C1,142,2,14,0,U,3
1993,noharvest,mesic mature,C1,143,3,12,0,Bl,3
1993,noharvest,mesic mature,C1,143,3,22,0,Hw,2
1993,noharvest,mesic mature,C1,143,3,14,115,Hw,2
1993,noharvest,mesic mature,C1,143,3,19,80,Hw,1
1993,noharvest,mesic mature,C1,143,3,21,85,Hw,1
1993,noharvest,mesic mature,C1,143,3,22,45,Hw,1
1993,noharvest,mesic mature,C1,143,3,22,22,Ep,1
1993,noharvest,mesic mature,C1,143,3,18,0,U,3
1993,noharvest,mesic mature,C1,143,3,27,19,U,4
1993,noharvest,mesic mature,C1,143,3,17,16,Ep,3
1993,noharvest,mesic mature,C1,143,3,12,0,U,4
1993,noharvest,mesic mature,C1,143,3,12,0,U,2
1993,noharvest,mesic mature,C1,143,3,29,25,Hw,2
1993,noharvest,mesic mature,C1,143,3,14,13,U,3
1993,noharvest,mesic mature,C1,143,3,22,22,Hw,2
1993,noharvest,mesic mature,C1,143,3,21,0,Hw,2
1993,noharvest,mesic mature,C1,143,3,15,23,Hw,2
1993,noharvest,mesic mature,C1,143,3,21,20,U,2
1993,noharvest,mesic mature,C1,143,3,14,0,U,3
1993,noharvest,mesic mature,C1,143,3,17,28,U,2
1993,noharvest,mesic mature,C1,143,3,15,0,U,4
1993,noharvest,mesic mature,C1,143,3,18,0,U,3
1993,noharvest,mesic mature,C1,143,3,18,5,U,3
1993,noharvest,mesic mature,C1,143,3,18,0,U,3
1993,noharvest,mesic mature,C1,143,3,20,90,Hw,1
1993,noharvest,mesic mature,C1,143,3,20,33,Ep,1
1993,noharvest,mesic mature,C1,143,3,18,80,Hw,1
1993,noharvest,mesic mature,C1,143,3,20,26,Hw,2
1993,noharvest,mesic mature,C1,144,4,26,52,Ac,1
1993,noharvest,mesic mature,C1,144,4,21,0,At,2
1993,noharvest,mesic mature,C1,144,4,14,12,Hw,1
1993,noharvest,mesic mature,C1,144,4,16,0,Hw,1
1993,noharvest,mesic mature,C1,144,4,17,0,Ep,2
1993,noharvest,mesic mature,C1,144,4,21,10,Hw,2
1993,noharvest,mesic mature,C1,144,4,21,32,At,2
1993,noharvest,mesic mature,C1,144,4,30,0,U,4
1993,noharvest,mesic mature,C1,144,4,15,0,Hw,2
1993,noharvest,mesic mature,C1,144,4,11,0,U,2
1993,noharvest,mesic mature,C1,144,4,12,0,U,3
1993,noharvest,mesic mature,C1,144,4,14,0,At,2
1993,noharvest,mesic mature,C1,144,4,11,5,U,2
1993,noharvest,mesic mature,C1,144,4,21,0,Hw,2
1993,noharvest,mesic mature,C1,145,5,33,0,U,3
1993,noharvest,mesic mature,C1,145,5,23,0,Ep,1
1993,noharvest,mesic mature,C1,145,5,32,0,Cw,2
1993,noharvest,mesic mature,C1,145,5,55,0,Cw,4
1993,noharvest,mesic mature,C1,145,5,15,20,U,3
1993,noharvest,mesic mature,C1,145,5,21,5,U,2
1993,noharvest,mesic mature,C1,145,5,12,0,Ep,3
1993,noharvest,mesic mature,C1,145,5,28,0,Ac,2
1993,noharvest,mesic mature,C1,145,5,61,21,Cw,2
1993,noharvest,mesic mature,C1,145,5,54,0,U,4
1993,noharvest,mesic mature,C1,145,5,64,0,U,4
1993,noharvest,mesic mature,C1,145,5,18,0,U,4
1993,noharvest,mesic mature,C1,145,5,55,0,U,4
1993,noharvest,mesic mature,C1,145,5,21,0,U,4
1993,noharvest,mesic mature,C1,145,5,24,0,U,4
1993,noharvest,mesic mature,C1,145,5,22,0,U,4
1993,noharvest,mesic mature,C1,145,5,19,0,U,2
1993,noharvest,mesic mature,C1,146,6,13,17,Hw,1
1993,noharvest,mesic mature,C1,146,6,16,13,Hw,1
1993,noharvest,mesic mature,C1,146,6,16,43,Sx,1
1993,noharvest,mesic mature,C1,146,6,17,15,U,3
1993,noharvest,mesic mature,C1,146,6,11,5,U,2
1993,noharvest,mesic mature,C1,146,6,24,100,Hw,1
1993,noharvest,mesic mature,C1,146,6,15,18,Hw,1
1993,noharvest,mesic mature,C1,146,6,10,0,U,4
1993,noharvest,mesic mature,C1,146,6,10,0,U,3
1993,noharvest,mesic mature,C1,146,6,13,0,Hw,1
1993,noharvest,mesic mature,C1,146,6,22,13,Hw,2
1993,noharvest,mesic mature,C1,146,6,11,0,U,4
1993,noharvest,mesic mature,C1,146,6,14,0,U,2
1993,noharvest,mesic mature,C1,146,6,12,5,Hw,2
1993,noharvest,mesic mature,C1,147,7,13,36,Hw,1
1993,noharvest,mesic mature,C1,147,7,16,0,U,3
1993,noharvest,mesic mature,C1,147,7,18,0,Ep,4
1993,noharvest,mesic mature,C1,147,7,10,0,Bl,1
1993,noharvest,mesic mature,C1,147,7,17,26,Ep,3
1993,noharvest,mesic mature,C1,147,7,30,13,U,3
1993,noharvest,mesic mature,C1,147,7,26,56,At,2
1993,noharvest,mesic mature,C1,147,7,34,0,U,3
1993,noharvest,mesic mature,C1,147,7,11,46,Ep,2
1993,noharvest,mesic mature,C1,147,7,11,47,Ep,2
1993,noharvest,mesic mature,C1,147,7,17,0,Hw,2
1993,noharvest,mesic mature,C1,147,7,13,30,Hw,1
1993,noharvest,mesic mature,C1,147,7,15,16,U,3
1993,noharvest,mesic mature,C1,147,7,13,40,Hw,1
1993,noharvest,mesic mature,C1,147,7,10,2,Hw,1
1993,noharvest,mesic mature,C1,147,7,10,0,Hw,2
1993,noharvest,mesic mature,C1,148,8,16,61,Hw,1
1993,noharvest,mesic mature,C1,148,8,12,20,U,3
1993,noharvest,mesic mature,C1,148,8,22,85,Hw,1
1993,noharvest,mesic mature,C1,148,8,27,10,U,2
1993,noharvest,mesic mature,C1,148,8,22,45,Hw,1
1993,noharvest,mesic mature,C1,148,8,19,0,Hw,2
1993,noharvest,mesic mature,C1,148,8,14,5,Hw,3
1993,noharvest,mesic mature,C1,148,8,17,3,U,3
1993,noharvest,mesic mature,C1,148,8,41,0,U,4
1993,noharvest,mesic mature,C1,148,8,19,80,Hw,3
1993,noharvest,mesic mature,C1,148,8,26,15,U,3
1993,noharvest,mesic mature,C1,148,8,10,0,U,3
1993,noharvest,mesic mature,C1,148,8,13,10,U,3
1993,noharvest,mesic mature,C1,148,8,18,40,Hw,2
1993,noharvest,mesic mature,C1,148,8,13,31,U,3
1993,noharvest,mesic mature,C1,148,8,22,15,U,4
1993,noharvest,mesic mature,C1,148,8,17,5,U,3
1993,noharvest,mesic mature,C1,148,8,15,44,Hw,1
1993,noharvest,mesic mature,C1,148,8,14,5,U,3
1993,noharvest,mesic mature,C1,148,8,14,19,U,2
1993,noharvest,mesic mature,C1,148,8,11,70,Hw,3
1993,noharvest,mesic mature,C1,148,8,14,180,Hw,1
1993,noharvest,mesic mature,C1,148,8,10,0,Hw,4
1993,noharvest,mesic mature,C1,148,8,12,0,U,4
1993,noharvest,mesic mature,C1,148,8,37,0,U,4
1993,noharvest,mesic mature,C1,150,9,10,9,Hw,2
1993,noharvest,mesic mature,C1,150,9,10,0,U,4
1993,noharvest,mesic mature,C1,150,9,11,0,U,3
1993,noharvest,mesic mature,C1,150,9,30,0,U,4
1993,noharvest,mesic mature,C1,150,9,14,0,Hw,2
1993,noharvest,mesic mature,C1,150,9,13,15,Hw,1
1993,noharvest,mesic mature,C1,150,9,10,40,Hw,3
1993,noharvest,mesic mature,C1,150,9,20,34,U,3
1993,noharvest,mesic mature,C1,150,9,14,0,U,3
1993,noharvest,mesic mature,C1,150,9,10,0,U,3
1993,noharvest,mesic mature,C1,150,9,10,32,Cw,1
1993,noharvest,mesic mature,C1,150,9,16,0,U,2
1993,noharvest,mesic mature,C1,150,9,23,30,Hw,1
1993,noharvest,mesic mature,C1,150,9,21,95,Hw,1
1993,noharvest,mesic mature,C1,150,9,15,0,U,3
1993,noharvest,mesic mature,C1,150,9,16,0,Hw,3
1993,noharvest,mesic mature,C1,150,9,13,0,Hw,3
1993,noharvest,mesic mature,C1,150,9,16,0,Hw,3
1993,noharvest,mesic mature,C1,150,9,14,5,U,3
1993,noharvest,mesic mature,C1,150,9,10,33,U,3
1993,noharvest,mesic mature,C1,151,10,13,15,Hw,2
1993,noharvest,mesic mature,C1,151,10,14,17,U,3
1993,noharvest,mesic mature,C1,151,10,10,16,Hw,4
1993,noharvest,mesic mature,C1,151,10,11,20,Hw,2
1993,noharvest,mesic mature,C1,151,10,25,0,Hw,3
1993,noharvest,mesic mature,C1,151,10,22,120,Sx,1
1993,noharvest,mesic mature,C1,151,10,10,110,Bl,1
1993,noharvest,mesic mature,C1,151,10,15,120,Hw,1
1993,noharvest,mesic mature,C1,151,10,10,28,Hw,2
1993,noharvest,mesic mature,C1,151,10,24,45,Hw,1
1993,noharvest,mesic mature,C1,151,10,36,0,U,4
1993,noharvest,mesic mature,C1,151,10,12,90,Hw,1
1993,noharvest,mesic mature,C1,151,10,16,50,Hw,1
1993,noharvest,mesic mature,C1,151,10,16,25,Hw,2
1993,noharvest,mesic mature,C1,151,10,19,25,Hw,2
1993,noharvest,mesic mature,C1,151,10,11,0,Hw,4
1993,noharvest,mesic mature,C1,151,10,12,130,Hw,1
1993,noharvest,mesic mature,C1,151,10,14,56,Hw,1
1993,noharvest,mesic mature,C1,151,10,10,48,Hw,1
1993,noharvest,mesic mature,C1,151,10,23,0,U,4
1993,noharvest,mesic oldgrowth,D3,152,4,55,0,Hw,1
1993,noharvest,mesic oldgrowth,D3,152,4,26,34,U,2
1993,noharvest,mesic oldgrowth,D3,152,4,46,0,U,4
1993,noharvest,mesic oldgrowth,D3,152,4,41,0,U,2
1993,noharvest,mesic oldgrowth,D3,152,4,24,0,U,3
1993,noharvest,mesic oldgrowth,D3,152,4,28,70,Hw,2
1993,noharvest,mesic oldgrowth,D3,152,4,46,0,U,4
1993,noharvest,mesic oldgrowth,D3,152,4,25,8,U,3
1993,noharvest,mesic oldgrowth,D3,152,4,33,0,U,3
1993,noharvest,mesic oldgrowth,D3,152,4,33,0,U,2
1993,noharvest,mesic oldgrowth,D3,152,4,59,0,Hw,1
1993,noharvest,mesic oldgrowth,D3,152,4,48,60,Hw,1
1993,noharvest,mesic oldgrowth,D3,153,5,38,0,U,2
1993,noharvest,mesic oldgrowth,D3,153,5,29,0,U,3
1993,noharvest,mesic oldgrowth,D3,153,5,40,0,U,2
1993,noharvest,mesic oldgrowth,D3,153,5,39,57,U,1
1993,noharvest,mesic oldgrowth,D3,153,5,34,12,U,2
1993,noharvest,mesic oldgrowth,D3,153,5,12,75,Hw,1
1993,noharvest,mesic oldgrowth,D3,153,5,20,0,U,4
1993,noharvest,mesic oldgrowth,D3,153,5,27,0,U,3
1993,noharvest,mesic oldgrowth,D3,153,5,23,0,U,3
1993,noharvest,mesic oldgrowth,D3,153,5,44,10,U,3
1993,noharvest,mesic oldgrowth,D3,153,5,35,0,U,3
1993,noharvest,mesic oldgrowth,D3,153,5,27,0,U,2
1993,noharvest,mesic oldgrowth,D3,153,5,10,16,Hw,1
1993,noharvest,mesic oldgrowth,D3,153,5,31,0,U,3
1993,noharvest,mesic oldgrowth,D3,153,5,36,0,U,4
1993,noharvest,mesic oldgrowth,D3,153,5,33,0,U,3
1993,noharvest,mesic oldgrowth,D3,153,5,27,20,Hw,1
1993,noharvest,mesic oldgrowth,D3,154,7,32,0,Hw,1
1993,noharvest,mesic oldgrowth,D3,154,7,10,12,Hw,1
1993,noharvest,mesic oldgrowth,D3,154,7,46,0,Cw,1
1993,noharvest,mesic oldgrowth,D3,154,7,14,0,U,3
1993,noharvest,mesic oldgrowth,D3,154,7,21,0,U,4
1993,noharvest,mesic oldgrowth,D3,154,7,33,0,Hw,2
1993,noharvest,mesic oldgrowth,D3,154,7,28,20,Hw,2
1993,noharvest,mesic oldgrowth,D3,154,7,13,20,U,2
1993,noharvest,mesic oldgrowth,D3,154,7,33,18,Hw,1
1993,noharvest,mesic oldgrowth,D3,154,7,15,35,U,3
1993,noharvest,mesic oldgrowth,D3,154,7,45,0,Hw,1
1993,noharvest,mesic oldgrowth,D3,154,7,49,0,U,3
1993,noharvest,mesic oldgrowth,D3,154,7,11,4,U,2
1993,noharvest,mesic oldgrowth,D3,154,7,38,0,U,2
1993,noharvest,mesic oldgrowth,D3,154,7,50,15,Hw,1
1993,noharvest,mesic oldgrowth,D3,154,7,18,0,U,4
1993,noharvest,mesic oldgrowth,D3,154,7,28,35,Cw,1
1993,noharvest,mesic oldgrowth,D3,155,10,27,0,U,2
1993,noharvest,mesic oldgrowth,D3,155,10,33,0,U,2
1993,noharvest,mesic oldgrowth,D3,155,10,21,0,U,2
1993,noharvest,mesic oldgrowth,D3,155,10,43,60,Hw,1
1993,noharvest,mesic oldgrowth,D3,155,10,18,38,Hw,1
1993,noharvest,mesic oldgrowth,D3,155,10,18,40,U,2
1993,noharvest,mesic oldgrowth,D3,155,10,21,0,U,4
1993,noharvest,mesic oldgrowth,D3,155,10,46,0,U,2
1993,noharvest,mesic oldgrowth,D3,156,12,18,12,Hw,2
1993,noharvest,mesic oldgrowth,D3,156,12,39,40,Hw,1
1993,noharvest,mesic oldgrowth,D3,156,12,26,40,U,2
1993,noharvest,mesic oldgrowth,D3,156,12,22,0,U,2
1993,noharvest,mesic oldgrowth,D3,156,12,30,0,U,2
1993,noharvest,mesic oldgrowth,D3,156,12,24,0,U,3
1993,noharvest,mesic oldgrowth,D3,156,12,32,0,U,3
1993,noharvest,mesic oldgrowth,D3,156,12,53,0,U,2
1993,noharvest,mesic oldgrowth,D3,156,12,13,0,U,2
1993,noharvest,mesic oldgrowth,D3,156,12,30,0,U,2
1993,noharvest,mesic oldgrowth,D3,156,12,32,0,U,2
1993,noharvest,mesic oldgrowth,D3,156,12,29,0,U,2
1993,noharvest,mesic oldgrowth,D3,156,12,29,70,U,2
1993,noharvest,mesic oldgrowth,D3,156,12,30,0,U,2
1993,noharvest,mesic oldgrowth,D3,156,12,50,55,U,2
1993,noharvest,mesic oldgrowth,D3,156,12,26,0,U,3
1993,noharvest,mesic oldgrowth,D3,156,12,42,0,U,2
1993,noharvest,mesic oldgrowth,D3,157,13,32,0,U,2
1993,noharvest,mesic oldgrowth,D3,157,13,35,0,U,4
1993,noharvest,mesic oldgrowth,D3,157,13,39,0,U,3
1993,noharvest,mesic oldgrowth,D3,157,13,21,20,U,3
1993,noharvest,mesic oldgrowth,D3,157,13,16,0,U,3
1993,noharvest,mesic oldgrowth,D3,158,17,22,0,U,2
1993,noharvest,mesic oldgrowth,D3,158,17,40,0,U,2
1993,noharvest,mesic oldgrowth,D3,158,17,24,0,U,2
1993,noharvest,mesic oldgrowth,D3,158,17,43,0,Bl,1
1993,noharvest,mesic oldgrowth,D3,158,17,29,20,Hw,1
1993,noharvest,mesic oldgrowth,D3,158,17,46,9,Hw,2
1993,noharvest,mesic oldgrowth,D3,158,17,48,0,U,3
1993,noharvest,mesic oldgrowth,D3,158,17,25,0,U,3
1993,noharvest,mesic oldgrowth,D3,158,17,47,0,U,2
1993,noharvest,mesic oldgrowth,D3,158,17,30,0,U,2
1993,noharvest,mesic oldgrowth,D3,158,17,46,0,Hw,1
1993,noharvest,mesic oldgrowth,D3,159,18,19,40,U,2
1993,noharvest,mesic oldgrowth,D3,159,18,39,0,U,3
1993,noharvest,mesic oldgrowth,D3,159,18,41,0,U,3
1993,noharvest,mesic oldgrowth,D3,159,18,19,0,U,3
1993,noharvest,mesic oldgrowth,D3,159,18,12,0,U,3
1993,noharvest,mesic oldgrowth,D3,159,18,40,55,Hw,2
1993,noharvest,mesic oldgrowth,D3,159,18,35,0,U,3
1993,noharvest,mesic oldgrowth,D3,159,18,19,40,U,3
1993,noharvest,mesic oldgrowth,D3,159,18,17,0,Cw,2
1993,noharvest,mesic oldgrowth,D3,159,18,28,0,U,4
1993,noharvest,mesic oldgrowth,D3,159,18,31,0,U,3
1993,noharvest,mesic oldgrowth,D3,159,18,14,40,Hw,1
1993,noharvest,mesic oldgrowth,D3,160,21,20,0,Hw,3
1993,noharvest,mesic oldgrowth,D3,160,21,11,20,Hw,1
1993,noharvest,mesic oldgrowth,D3,160,21,20,0,U,3
1993,noharvest,mesic oldgrowth,D3,160,21,14,0,Hw,2
1993,noharvest,mesic oldgrowth,D3,160,21,23,5,Hw,3
1993,noharvest,mesic oldgrowth,D3,160,21,46,0,Hw,3
1993,noharvest,mesic oldgrowth,D3,160,21,30,50,Cw,1
1993,noharvest,mesic oldgrowth,D3,160,21,45,300,Hw,1
1993,noharvest,mesic oldgrowth,D3,160,21,42,0,Hw,2
1993,noharvest,mesic oldgrowth,D3,160,21,30,15,U,2
1993,noharvest,mesic oldgrowth,D3,160,21,23,0,U,3
1993,noharvest,mesic oldgrowth,D3,160,21,14,0,U,2
1993,noharvest,mesic oldgrowth,D3,160,21,14,18,U,4
1993,noharvest,mesic oldgrowth,D3,160,21,21,0,U,2
1993,noharvest,mesic oldgrowth,D3,160,21,18,200,Cw,1
